Year,Month,Day,Hour,Minute,Second,sky_type
2007,3,14,22,31,30,4
2007,3,14,22,32,30,4
2007,3,14,22,33,30,4
2007,3,14,22,34,30,4
2007,3,14,22,35,30,4
2007,3,14,22,36,30,4
2007,3,14,22,37,30,4
2007,3,14,22,58,30,4
2007,3,14,22,59,30,4
2007,3,14,23,0,30,4
2007,3,14,23,1,30,4
2007,3,14,23,2,30,4
2007,3,14,23,3,30,4
2007,3,14,23,4,30,4
2007,3,14,23,5,30,4
2007,3,14,23,6,30,4
2007,3,14,23,7,30,4
2007,3,14,23,13,30,4
2007,3,14,23,14,30,4
2007,3,14,23,15,30,4
2007,3,14,23,16,30,4
2007,3,14,23,17,30,4
2007,3,14,23,18,30,4
2007,3,14,23,19,30,4
2007,3,14,23,20,30,4
2007,3,14,23,21,30,4
2007,3,14,23,22,30,4
2007,3,15,0,0,30,4
2007,3,15,0,1,30,4
2007,3,15,0,2,30,4
2007,3,15,0,3,30,4
2007,3,15,0,4,30,4
2007,3,15,0,5,30,4
2007,3,15,0,6,30,4
2007,3,15,0,7,30,4
2007,3,15,0,13,30,4
2007,3,15,0,14,30,4
2007,3,15,0,15,30,4
2007,3,15,0,16,30,4
2007,3,15,0,17,30,4
2007,3,15,0,18,30,4
2007,3,15,0,19,30,4
2007,3,15,0,20,30,4
2007,3,15,0,21,30,4
2007,3,15,0,22,30,4
2007,3,15,0,28,30,4
2007,3,15,0,29,30,4
2007,3,15,0,30,30,4
2007,3,15,0,31,30,4
2007,3,15,0,32,30,4
2007,3,15,0,33,30,4
2007,3,15,0,34,30,4
2007,3,15,0,35,30,4
2007,3,15,0,36,30,4
2007,3,15,0,37,30,4
2007,3,15,0,43,30,4
2007,3,15,0,44,30,4
2007,3,15,0,45,30,4
2007,3,15,0,46,30,4
2007,3,15,0,47,30,4
2007,3,15,0,48,30,4
2007,3,15,0,49,30,4
2007,3,15,0,50,30,4
2007,3,15,0,51,30,4
2007,3,15,0,52,30,4
2007,3,15,5,34,30,4
2007,3,15,5,35,30,4
2007,3,15,5,36,30,4
2007,3,15,5,37,30,4
2007,3,15,5,38,30,4
2007,3,15,5,39,30,4
2007,3,15,5,40,30,4
2007,3,15,5,41,30,4
2007,3,15,5,42,30,7
2007,3,15,5,43,30,7
2007,3,15,5,44,30,7
2007,3,15,20,1,30,7
2007,3,15,20,2,30,7
2007,3,15,20,3,30,4
2007,3,15,20,4,30,7
2007,3,15,20,5,30,7
2007,3,15,20,6,30,7
2007,3,15,20,7,30,7
2007,3,15,20,8,30,4
2007,3,15,20,9,30,4
2007,3,15,20,10,30,4
2007,3,15,20,12,30,7
2007,3,15,20,13,30,4
2007,3,15,20,14,30,4
2007,3,15,20,15,30,4
2007,3,15,20,16,30,7
2007,3,15,20,17,30,7
2007,3,15,20,18,30,7
2007,3,15,20,19,30,7
2007,3,15,20,20,30,4
2007,3,15,20,21,30,4
2007,3,15,20,22,30,4
2007,3,15,20,23,30,4
2007,3,15,20,24,30,4
2007,3,15,20,25,30,4
2007,3,15,20,26,30,7
2007,3,15,20,27,30,7
2007,3,15,20,28,30,7
2007,3,15,20,29,30,4
2007,3,15,20,30,30,4
2007,3,15,20,31,30,4
2007,3,15,20,32,30,4
2007,3,15,20,33,30,7
2007,3,15,20,34,30,7
2007,3,15,20,35,30,7
2007,3,15,20,36,30,7
2007,3,15,20,37,30,4
2007,3,15,20,38,30,4
2007,3,15,20,39,30,4
2007,3,15,20,40,30,4
2007,3,15,20,41,30,4
2007,3,15,20,42,30,4
2007,3,15,20,43,30,4
2007,3,15,20,44,30,4
2007,3,15,20,45,30,4
2007,3,15,20,46,30,4
2007,3,15,20,47,30,4
2007,3,15,20,48,30,4
2007,3,15,20,49,30,4
2007,3,15,20,50,30,4
2007,3,15,20,51,30,4
2007,3,15,20,52,30,4
2007,3,15,20,53,30,4
2007,3,15,20,54,30,4
2007,3,15,20,55,30,4
2007,3,16,5,59,30,4
2007,3,16,6,0,30,4
2007,3,16,6,1,30,4
2007,3,16,6,2,30,4
2007,3,16,6,3,30,4
2007,3,16,6,4,30,4
2007,3,16,6,5,30,4
2007,3,16,6,6,30,4
2007,3,16,6,7,30,4
2007,3,16,6,8,30,4
2007,3,16,6,9,30,4
2007,3,16,6,12,30,4
2007,3,16,6,13,30,4
2007,3,16,6,14,30,4
2007,3,16,6,15,30,4
2007,3,16,6,16,30,4
2007,3,16,6,17,30,4
2007,3,16,6,18,30,4
2007,3,16,6,19,30,4
2007,3,16,6,20,30,4
2007,3,16,6,21,30,4
2007,3,16,20,5,30,4
2007,3,16,20,6,30,4
2007,3,16,20,7,30,4
2007,3,16,20,8,30,4
2007,3,16,20,9,30,4
2007,3,16,20,10,30,4
2007,3,16,20,11,30,4
2007,3,16,20,12,30,4
2007,3,16,20,13,30,4
2007,3,16,20,14,30,4
2007,3,16,20,15,30,4
2007,3,16,20,16,30,4
2007,3,16,20,17,30,4
2007,3,16,20,18,30,4
2007,3,16,20,19,30,4
2007,3,16,20,20,30,4
2007,3,16,20,21,30,4
2007,3,16,20,22,30,4
2007,3,16,20,23,30,4
2007,3,16,20,24,30,4
2007,3,16,20,25,30,4
2007,3,16,20,26,30,5
2007,3,16,20,27,30,5
2007,3,16,20,28,30,6
2007,3,16,20,29,30,6
2007,3,16,20,30,30,6
2007,3,16,20,31,30,6
2007,3,16,20,32,30,6
2007,3,16,20,33,30,6
2007,3,16,20,34,30,6
2007,3,16,20,35,30,6
2007,3,16,21,29,30,4
2007,3,16,21,30,30,4
2007,3,16,21,31,30,4
2007,3,16,21,32,30,4
2007,3,16,21,33,30,4
2007,3,16,21,34,30,4
2007,3,16,21,35,30,4
2007,3,16,21,36,30,4
2007,3,16,21,37,30,4
2007,3,16,21,38,30,4
2007,3,16,21,57,30,5
2007,3,16,21,58,30,4
2007,3,16,21,59,30,4
2007,3,16,22,0,30,4
2007,3,16,22,1,30,4
2007,3,16,22,2,30,4
2007,3,16,22,3,30,4
2007,3,16,22,4,30,4
2007,3,16,22,5,30,4
2007,3,16,22,6,30,4
2007,3,16,22,7,30,4
2007,3,16,22,8,30,4
2007,3,16,22,9,30,4
2007,3,16,22,10,30,4
2007,3,16,22,11,30,4
2007,3,16,22,12,30,5
2007,3,16,22,13,30,5
2007,3,16,22,57,30,4
2007,3,16,22,58,30,7
2007,3,16,22,59,30,4
2007,3,16,23,0,30,7
2007,3,16,23,1,30,7
2007,3,16,23,2,30,4
2007,3,16,23,3,30,4
2007,3,16,23,4,30,4
2007,3,16,23,5,30,4
2007,3,16,23,6,30,4
2007,3,16,23,16,30,4
2007,3,16,23,17,30,5
2007,3,16,23,18,30,5
2007,3,16,23,19,30,5
2007,3,16,23,20,30,5
2007,3,16,23,21,30,5
2007,3,17,0,0,30,6
2007,3,17,6,19,30,4
2007,3,17,6,20,30,4
2007,3,17,6,21,30,4
2007,3,17,6,22,30,4
2007,3,17,6,23,30,4
2007,3,17,6,24,30,5
2007,3,17,6,25,30,5
2007,3,17,6,26,30,5
2007,3,17,6,27,30,5
2007,3,17,6,28,30,5
2007,3,17,6,29,30,5
2007,3,17,6,30,30,5
2007,3,17,6,31,30,5
2007,3,17,6,32,30,5
2007,3,17,6,33,30,5
2007,3,17,6,34,30,5
2007,3,17,19,55,30,5
2007,3,17,19,56,30,5
2007,3,17,19,57,30,5
2007,3,17,19,58,30,5
2007,3,17,19,59,30,5
2007,3,17,20,0,30,5
2007,3,17,20,1,30,5
2007,3,17,20,2,30,5
2007,3,17,20,3,30,5
2007,3,17,20,4,30,5
2007,3,17,20,5,30,5
2007,3,17,20,6,30,5
2007,3,17,20,7,30,5
2007,3,17,20,8,30,5
2007,3,17,20,9,30,5
2007,3,17,20,10,30,5
2007,3,17,20,11,30,5
2007,3,17,20,12,30,5
2007,3,17,20,13,30,5
2007,3,17,20,14,30,5
2007,3,17,20,15,30,5
2007,3,17,20,16,30,5
2007,3,17,20,17,30,5
2007,3,17,20,18,30,5
2007,3,17,20,19,30,5
2007,3,17,20,20,30,5
2007,3,17,20,21,30,5
2007,3,17,20,22,30,5
2007,3,17,20,23,30,5
2007,3,17,20,24,30,5
2007,3,17,20,25,30,5
2007,3,17,20,26,30,5
2007,3,17,20,27,30,5
2007,3,17,20,28,30,5
2007,3,17,20,29,30,5
2007,3,17,20,30,30,5
2007,3,17,20,31,30,5
2007,3,17,20,32,30,5
2007,3,17,20,33,30,4
2007,3,17,20,34,30,4
2007,3,17,20,35,30,4
2007,3,17,20,36,30,4
2007,3,17,20,37,30,5
2007,3,17,20,38,30,5
2007,3,17,20,39,30,5
2007,3,17,20,40,30,5
2007,3,17,20,41,30,5
2007,3,17,20,42,30,5
2007,3,17,20,43,30,5
2007,3,17,20,44,30,5
2007,3,17,20,45,30,5
2007,3,17,20,46,30,5
2007,3,17,20,47,30,5
2007,3,17,20,48,30,5
2007,3,17,20,49,30,5
2007,3,17,20,50,30,5
2007,3,17,20,51,30,5
2007,3,17,20,52,30,5
2007,3,17,20,53,30,5
2007,3,17,20,54,30,5
2007,3,17,20,57,30,5
2007,3,17,20,58,30,5
2007,3,17,20,59,30,5
2007,3,17,21,0,30,5
2007,3,17,21,1,30,5
2007,3,17,21,2,30,5
2007,3,17,21,3,30,5
2007,3,17,21,4,30,5
2007,3,17,21,5,30,5
2007,3,17,21,6,30,5
2007,3,17,21,21,30,5
2007,3,17,21,22,30,5
2007,3,17,21,23,30,5
2007,3,17,21,24,30,5
2007,3,17,21,25,30,5
2007,3,17,21,26,30,5
2007,3,17,21,27,30,5
2007,3,17,21,28,30,5
2007,3,17,21,29,30,5
2007,3,17,21,30,30,5
2007,3,17,21,31,30,5
2007,3,17,21,32,30,5
2007,3,17,21,33,30,5
2007,3,17,21,34,30,5
2007,3,17,21,35,30,5
2007,3,17,21,36,30,5
2007,3,17,21,37,30,5
2007,3,17,21,42,30,5
2007,3,17,21,43,30,5
2007,3,17,21,44,30,5
2007,3,17,21,45,30,5
2007,3,17,21,46,30,5
2007,3,17,21,47,30,5
2007,3,17,21,48,30,5
2007,3,17,21,49,30,5
2007,3,17,21,50,30,5
2007,3,17,21,51,30,5
2007,3,17,21,57,30,5
2007,3,17,21,58,30,5
2007,3,17,21,59,30,5
2007,3,17,22,0,30,5
2007,3,17,22,1,30,5
2007,3,17,22,2,30,5
2007,3,17,22,3,30,5
2007,3,17,22,4,30,5
2007,3,17,22,5,30,5
2007,3,17,22,6,30,5
2007,3,17,22,7,30,5
2007,3,17,22,8,30,5
2007,3,17,22,9,30,5
2007,3,17,22,10,30,5
2007,3,17,22,11,30,5
2007,3,17,22,12,30,6
2007,3,17,22,42,30,4
2007,3,17,22,43,30,4
2007,3,17,22,44,30,4
2007,3,17,22,45,30,4
2007,3,17,22,46,30,4
2007,3,17,22,47,30,4
2007,3,17,22,48,30,4
2007,3,17,22,49,30,4
2007,3,17,22,50,30,4
2007,3,17,22,51,30,4
2007,3,17,22,57,30,4
2007,3,17,22,58,30,4
2007,3,17,22,59,30,4
2007,3,17,23,0,30,4
2007,3,17,23,1,30,4
2007,3,17,23,2,30,4
2007,3,17,23,3,30,4
2007,3,17,23,4,30,4
2007,3,17,23,5,30,4
2007,3,17,23,6,30,4
2007,3,17,23,12,30,4
2007,3,17,23,13,30,4
2007,3,17,23,14,30,4
2007,3,17,23,15,30,4
2007,3,17,23,16,30,4
2007,3,17,23,17,30,4
2007,3,17,23,18,30,4
2007,3,17,23,19,30,4
2007,3,17,23,20,30,4
2007,3,17,23,21,30,4
2007,3,17,23,27,30,4
2007,3,17,23,28,30,4
2007,3,17,23,29,30,4
2007,3,17,23,30,30,5
2007,3,17,23,31,30,5
2007,3,17,23,32,30,5
2007,3,17,23,33,30,5
2007,3,17,23,34,30,5
2007,3,17,23,35,30,5
2007,3,17,23,36,30,5
2007,3,17,23,42,30,5
2007,3,17,23,43,30,5
2007,3,17,23,44,30,5
2007,3,18,0,0,30,5
2007,3,18,0,1,30,5
2007,3,18,0,2,30,5
2007,3,18,0,3,30,5
2007,3,18,0,4,30,5
2007,3,18,0,5,30,5
2007,3,18,0,6,30,5
2007,3,18,0,12,30,5
2007,3,18,0,13,30,5
2007,3,18,0,14,30,5
2007,3,18,0,15,30,5
2007,3,18,0,16,30,5
2007,3,18,0,17,30,5
2007,3,18,0,18,30,5
2007,3,18,0,19,30,5
2007,3,18,0,20,30,5
2007,3,18,0,21,30,5
2007,3,18,0,27,30,5
2007,3,18,0,28,30,5
2007,3,18,0,29,30,5
2007,3,18,0,30,30,5
2007,3,18,0,31,30,5
2007,3,18,0,32,30,5
2007,3,18,0,33,30,5
2007,3,18,0,34,30,5
2007,3,18,0,35,30,5
2007,3,18,0,36,30,6
2007,3,18,0,42,30,6
2007,3,18,0,43,30,6
2007,3,18,0,44,30,6
2007,3,18,0,45,30,6
2007,3,18,0,46,30,6
2007,3,18,0,47,30,6
2007,3,18,0,48,30,6
2007,3,18,0,49,30,6
2007,3,18,0,50,30,6
2007,3,18,0,51,30,6
2007,3,18,1,12,30,6
2007,3,18,1,13,30,6
2007,3,18,1,14,30,6
2007,3,18,1,15,30,6
2007,3,18,1,16,30,6
2007,3,18,1,17,30,6
2007,3,18,1,18,30,6
2007,3,18,1,19,30,6
2007,3,18,1,20,30,6
2007,3,18,1,21,30,6
2007,3,18,1,42,30,4
2007,3,18,1,43,30,4
2007,3,18,1,44,30,4
2007,3,18,1,45,30,4
2007,3,18,1,46,30,4
2007,3,18,1,47,30,4
2007,3,18,1,48,30,4
2007,3,18,1,49,30,4
2007,3,18,1,50,30,4
2007,3,18,1,51,30,4
2007,3,18,1,57,30,4
2007,3,18,1,58,30,4
2007,3,18,1,59,30,4
2007,3,18,2,0,30,4
2007,3,18,2,1,30,4
2007,3,18,2,2,30,4
2007,3,18,2,3,30,4
2007,3,18,2,4,30,4
2007,3,18,2,5,30,4
2007,3,18,2,6,30,4
2007,3,18,2,12,30,4
2007,3,18,2,13,30,4
2007,3,18,2,14,30,4
2007,3,18,2,15,30,4
2007,3,18,2,16,30,4
2007,3,18,2,17,30,4
2007,3,18,2,18,30,4
2007,3,18,2,19,30,4
2007,3,18,2,20,30,4
2007,3,18,2,21,30,5
2007,3,18,2,42,30,5
2007,3,18,2,43,30,5
2007,3,18,2,44,30,5
2007,3,18,2,45,30,5
2007,3,18,2,46,30,5
2007,3,18,2,47,30,5
2007,3,18,2,48,30,5
2007,3,18,2,49,30,5
2007,3,18,2,50,30,5
2007,3,18,2,51,30,5
2007,3,18,2,57,30,6
2007,3,18,2,58,30,6
2007,3,18,2,59,30,6
2007,3,18,3,0,30,6
2007,3,18,3,1,30,6
2007,3,18,3,2,30,6
2007,3,18,3,3,30,6
2007,3,18,3,4,30,6
2007,3,18,3,5,30,6
2007,3,18,3,6,30,6
2007,3,18,3,27,30,4
2007,3,18,3,28,30,4
2007,3,18,3,29,30,4
2007,3,18,3,30,30,4
2007,3,18,3,31,30,4
2007,3,18,3,32,30,4
2007,3,18,3,33,30,4
2007,3,18,3,34,30,4
2007,3,18,3,35,30,4
2007,3,18,3,36,30,4
2007,3,18,4,3,30,4
2007,3,18,4,4,30,4
2007,3,18,4,5,30,4
2007,3,18,4,6,30,4
2007,3,18,4,7,30,4
2007,3,18,4,8,30,4
2007,3,18,4,9,30,4
2007,3,18,4,10,30,4
2007,3,18,4,11,30,4
2007,3,18,4,12,30,4
2007,3,18,4,27,30,4
2007,3,18,4,28,30,4
2007,3,18,4,29,30,4
2007,3,18,5,19,30,4
2007,3,18,5,20,30,4
2007,3,18,5,21,30,4
2007,3,18,5,22,30,4
2007,3,18,5,23,30,4
2007,3,18,5,24,30,4
2007,3,18,5,25,30,4
2007,3,18,5,26,30,4
2007,3,18,5,27,30,4
2007,3,18,5,28,30,4
2007,3,18,5,29,30,4
2007,3,18,5,30,30,4
2007,3,18,5,31,30,4
2007,3,18,5,32,30,7
2007,3,18,5,33,30,7
2007,3,18,5,34,30,4
2007,3,18,5,35,30,4
2007,3,18,5,36,30,4
2007,3,18,5,46,30,4
2007,3,18,5,47,30,4
2007,3,18,5,48,30,4
2007,3,18,5,49,30,4
2007,3,18,5,50,30,4
2007,3,18,5,51,30,4
2007,3,18,5,52,30,4
2007,3,18,5,53,30,4
2007,3,18,5,54,30,4
2007,3,18,5,55,30,4
2007,3,18,5,56,30,4
2007,3,18,5,57,30,4
2007,3,18,5,58,30,4
2007,3,18,5,59,30,7
2007,3,18,6,0,30,7
2007,3,18,6,1,30,7
2007,3,18,6,2,30,7
2007,3,18,6,3,30,7
2007,3,18,6,4,30,7
2007,3,18,6,5,30,4
2007,3,18,6,6,30,4
2007,3,18,6,7,30,7
2007,3,18,6,8,30,7
2007,3,18,6,9,30,7
2007,3,18,6,10,30,7
2007,3,18,6,11,30,7
2007,3,18,6,12,30,4
2007,3,18,6,13,30,4
2007,3,18,6,14,30,4
2007,3,18,6,15,30,4
2007,3,18,6,16,30,4
2007,3,18,6,17,30,7
2007,3,18,6,18,30,7
2007,3,18,6,19,30,7
2007,3,18,6,20,30,4
2007,3,18,6,21,30,4
2007,3,18,6,22,30,4
2007,3,18,6,23,30,4
2007,3,18,6,24,30,4
2007,4,1,2,56,30,5
2007,4,1,2,57,30,5
2007,4,1,2,58,30,5
2007,4,1,2,59,30,5
2007,4,1,3,0,30,5
2007,4,1,3,1,30,5
2007,4,1,3,2,30,5
2007,4,1,3,23,30,5
2007,4,1,3,24,30,5
2007,4,1,3,25,30,5
2007,4,1,3,26,30,5
2007,4,1,3,27,30,5
2007,4,1,3,28,30,5
2007,4,1,3,29,30,5
2007,4,1,3,30,30,5
2007,4,1,3,31,30,5
2007,4,1,3,32,30,5
2007,4,1,3,38,30,5
2007,4,1,3,39,30,5
2007,4,1,3,40,30,5
2007,4,1,3,41,30,5
2007,4,1,3,42,30,5
2007,4,1,3,43,30,5
2007,4,1,3,44,30,5
2007,4,1,3,45,30,5
2007,4,1,3,46,30,5
2007,4,1,3,47,30,5
2007,4,1,3,53,30,5
2007,4,1,3,54,30,5
2007,4,1,3,55,30,5
2007,4,1,3,56,30,5
2007,4,1,3,57,30,5
2007,4,1,3,58,30,5
2007,4,1,3,59,30,5
2007,4,1,4,0,30,5
2007,4,1,4,1,30,5
2007,4,1,4,2,30,5
2007,4,1,4,3,30,5
2007,4,1,4,4,30,5
2007,4,1,4,5,30,5
2007,4,1,4,6,30,5
2007,4,1,4,7,30,5
2007,4,1,4,8,30,5
2007,4,1,4,9,30,5
2007,4,1,4,10,30,5
2007,4,1,4,11,30,6
2007,4,1,4,12,30,6
2007,4,1,4,13,30,6
2007,4,1,4,14,30,6
2007,4,1,4,15,30,6
2007,4,1,4,16,30,6
2007,4,1,4,17,30,6
2007,4,1,4,23,30,6
2007,4,1,4,24,30,6
2007,4,1,4,25,30,6
2007,4,1,4,26,30,6
2007,4,1,4,27,30,6
2007,4,1,4,28,30,6
2007,4,1,4,29,30,6
2007,4,1,4,30,30,6
2007,4,1,4,31,30,6
2007,4,1,4,32,30,6
2007,4,1,4,33,30,6
2007,4,1,4,34,30,6
2007,4,1,4,35,30,6
2007,4,1,4,36,30,6
2007,4,1,4,37,30,6
2007,4,2,21,17,30,6
2007,4,2,21,18,30,6
2007,4,2,21,19,30,6
2007,4,2,21,20,30,6
2007,4,2,21,21,30,6
2007,4,2,21,22,30,6
2007,4,2,21,23,30,6
2007,4,2,21,24,30,6
2007,4,2,21,25,30,6
2007,4,2,21,26,30,6
2007,4,2,21,27,30,6
